Deformation,      Standard force,       Bending angle,Absolute crosshead t
6.006146073341e-01,  3.574766540527e+02,  1.534613252667e+00, -1.820855197133e+02
6.026128530502e-01,  3.585648498535e+02,  1.539735949376e+00, -1.820835214676e+02
6.049481034279e-01,  3.597460021973e+02,  1.545722731759e+00, -1.820811862172e+02
6.069534420967e-01,  3.608327941895e+02,  1.550863855207e+00, -1.820791808786e+02
6.089494824409e-01,  3.619422607422e+02,  1.555981252048e+00, -1.820771848382e+02
6.116114258766e-01,  3.630957641602e+02,  1.562806047443e+00, -1.820745228948e+02
6.136146187782e-01,  3.641092224121e+02,  1.567942042917e+00, -1.820725197019e+02
6.159487962723e-01,  3.652261657715e+02,  1.573926792815e+00, -1.820701855244e+02
6.182810068130e-01,  3.663187255859e+02,  1.579906651606e+00, -1.820678533139e+02
6.206229925156e-01,  3.674158325195e+02,  1.585911727176e+00, -1.820655113282e+02
6.226270198822e-01,  3.684567871094e+02,  1.591050366903e+00, -1.820635073008e+02
6.246153116226e-01,  3.695173034668e+02,  1.596148768913e+00, -1.820615190090e+02
6.266193985939e-01,  3.706047668457e+02,  1.601287785010e+00, -1.820595149221e+02
6.286154389381e-01,  3.716292419434e+02,  1.606406278914e+00, -1.820575188817e+02
6.309527754784e-01,  3.726419677734e+02,  1.612400108246e+00, -1.820551815452e+02
6.329542994499e-01,  3.737750854492e+02,  1.617532906331e+00, -1.820531800212e+02
6.352891325951e-01,  3.748108215332e+02,  1.623520598805e+00, -1.820508451881e+02
6.376213431358e-01,  3.759116210938e+02,  1.629501717540e+00, -1.820485129775e+02
6.396120786667e-01,  3.769658508301e+02,  1.634607219601e+00, -1.820465222420e+02
6.416156291962e-01,  3.781024780273e+02,  1.639745699092e+00, -1.820445186915e+02
6.439434885979e-01,  3.791689758301e+02,  1.645716069950e+00, -1.820421908321e+02
6.462743878365e-01,  3.802752380371e+02,  1.651694388733e+00, -1.820398599328e+02
6.482834219933e-01,  3.813717041016e+02,  1.656847305669e+00, -1.820378508987e+02
6.506226658821e-01,  3.824233398438e+02,  1.662847310427e+00, -1.820355116548e+02
6.529510617256e-01,  3.834580078125e+02,  1.668819642251e+00, -1.820331832589e+02
6.549551486969e-01,  3.845875244141e+02,  1.673960243390e+00, -1.820311791720e+02
6.572865843773e-01,  3.857300415039e+02,  1.679940654191e+00, -1.820288477363e+02
6.596209406853e-01,  3.868468017578e+02,  1.685928708599e+00, -1.820265133800e+02
6.622835397720e-01,  3.880283813477e+02,  1.692758951730e+00, -1.820238507809e+02
6.646127700806e-01,  3.890992126465e+02,  1.698734181304e+00, -1.820215215506e+02
6.666226387024e-01,  3.901944885254e+02,  1.703890266326e+00, -1.820195116820e+02
6.689524650574e-01,  3.913411560059e+02,  1.709867306716e+00, -1.820171818556e+02
6.712864637375e-01,  3.924327697754e+02,  1.715855202630e+00, -1.820148478569e+02
6.736188530922e-01,  3.934645996094e+02,  1.721839121419e+00, -1.820125154676e+02
6.759531497955e-01,  3.946331481934e+02,  1.727828085380e+00, -1.820101811709e+02
6.782890558243e-01,  3.957777709961e+02,  1.733821330216e+00, -1.820078452648e+02
6.802908182144e-01,  3.967893676758e+02,  1.738957382089e+00, -1.820058435025e+02
6.826234459877e-01,  3.978829650879e+02,  1.744942497547e+00, -1.820035108747e+02
6.852840781212e-01,  3.990522155762e+02,  1.751769399847e+00, -1.820008502425e+02
6.876165270805e-01,  4.001702880859e+02,  1.757754380730e+00, -1.819985177936e+02
6.896149516106e-01,  4.011807556152e+02,  1.762882387284e+00, -1.819965193691e+02
6.916127204895e-01,  4.022247619629e+02,  1.768008822513e+00, -1.819945216002e+02
6.936193704605e-01,  4.032447814941e+02,  1.773158159140e+00, -1.819925149502e+02
6.962757110596e-01,  4.042647705078e+02,  1.779974862559e+00, -1.819898586096e+02
6.982796192169e-01,  4.053365173340e+02,  1.785117423214e+00, -1.819878547015e+02
7.002804279327e-01,  4.064797363281e+02,  1.790252141320e+00, -1.819858538927e+02
7.032826542854e-01,  4.075608825684e+02,  1.797957027752e+00, -1.819828516664e+02
7.056195735931e-01,  4.087286682129e+02,  1.803954649714e+00, -1.819805147471e+02
7.072905302048e-01,  4.097422485352e+02,  1.808243194728e+00, -1.819788437905e+02
7.096230387688e-01,  4.108411560059e+02,  1.814229756439e+00, -1.819765112819e+02
7.122876644135e-01,  4.119276123047e+02,  1.821068907119e+00, -1.819738466563e+02
7.146167755127e-01,  4.130216674805e+02,  1.827047072374e+00, -1.819715175452e+02
7.169528007507e-01,  4.140288696289e+02,  1.833043135678e+00, -1.819691815199e+02
7.192834615707e-01,  4.150638427734e+02,  1.839025580804e+00, -1.819668508591e+02
7.216183543205e-01,  4.161240539551e+02,  1.845019039960e+00, -1.819645159663e+02
7.236155867577e-01,  4.171529541016e+02,  1.850145875710e+00, -1.819625187339e+02
7.256146669388e-01,  4.181827087402e+02,  1.855277565509e+00, -1.819605196537e+02
7.282860875130e-01,  4.193227844238e+02,  1.862135343488e+00, -1.819578482332e+02
7.306136488914e-01,  4.204401855469e+02,  1.868110565385e+00, -1.819555206718e+02
7.326173186302e-01,  4.214811096191e+02,  1.873254426170e+00, -1.819535170020e+02
7.349520921707e-01,  4.224854736328e+02,  1.879248443809e+00, -1.819511822285e+02
7.372910976410e-01,  4.235702819824e+02,  1.885253477710e+00, -1.819488432230e+02
7.396176457405e-01,  4.246269226074e+02,  1.891226679864e+00, -1.819465166749e+02
7.419561147690e-01,  4.257179870605e+02,  1.897230639278e+00, -1.819441782059e+02
7.446131706238e-01,  4.268089294434e+02,  1.904052746350e+00, -1.819415211500e+02
7.469526529312e-01,  4.278386840820e+02,  1.910059631588e+00, -1.819391816677e+02
7.492812871933e-01,  4.290172424316e+02,  1.916038813993e+00, -1.819368530335e+02
7.512823343277e-01,  4.301278076172e+02,  1.921176978352e+00, -1.819348519863e+02
7.539439797401e-01,  4.312066650391e+02,  1.928011557941e+00, -1.819321903409e+02
7.559459209442e-01,  4.322717895508e+02,  1.933152276876e+00, -1.819301883997e+02
7.582828998566e-01,  4.333624267578e+02,  1.939153468662e+00, -1.819278514208e+02
7.612828016281e-01,  4.343935241699e+02,  1.946857219987e+00, -1.819248515190e+02
7.632877826691e-01,  4.354112243652e+02,  1.952006152736e+00, -1.819228465380e+02
7.659600377083e-01,  4.364876403809e+02,  1.958868865347e+00, -1.819201742830e+02
7.679485082626e-01,  4.375052795410e+02,  1.963975655238e+00, -1.819181858124e+02
7.702860236168e-01,  4.386099243164e+02,  1.969979002009e+00, -1.819158482971e+02
7.726102471352e-01,  4.397176818848e+02,  1.975948361944e+00, -1.819135240735e+02
7.749463915825e-01,  4.408379821777e+02,  1.981948489447e+00, -1.819111879291e+02
7.776146531105e-01,  4.419033508301e+02,  1.988801807650e+00, -1.819085196676e+02
7.799499630928e-01,  4.429118957520e+02,  1.994800115477e+00, -1.819061843576e+02
7.822774052620e-01,  4.439425048828e+02,  2.000778364815e+00, -1.819038569154e+02
7.846141457558e-01,  4.450304260254e+02,  2.006780648586e+00, -1.819015201749e+02
7.869411110878e-01,  4.461573791504e+02,  2.012757973486e+00, -1.818991932096e+02
7.892720103264e-01,  4.471654663086e+02,  2.018745553703e+00, -1.818968623103e+02
7.916183471680e-01,  4.481835327148e+02,  2.024772941621e+00, -1.818945159735e+02
7.942885160446e-01,  4.492745666504e+02,  2.031632390800e+00, -1.818918458046e+02
7.966163754463e-01,  4.503678588867e+02,  2.037612635356e+00, -1.818895179452e+02
7.989547848701e-01,  4.514185180664e+02,  2.043620133675e+00, -1.818871795358e+02
8.016145229340e-01,  4.525156250000e+02,  2.050453326166e+00, -1.818845197977e+02
8.046161532402e-01,  4.536583251953e+02,  2.058165116553e+00, -1.818815181674e+02
8.069506287575e-01,  4.547821350098e+02,  2.064163024618e+00, -1.818791836919e+02
8.092859387398e-01,  4.557878417969e+02,  2.070163227349e+00, -1.818768483819e+02
8.116126060486e-01,  4.568470153809e+02,  2.076141373990e+00, -1.818745217146e+02
8.146147727966e-01,  4.579379882813e+02,  2.083855372117e+00, -1.818715195479e+02
8.166170716286e-01,  4.589390563965e+02,  2.089000371131e+00, -1.818695172490e+02
8.196142315865e-01,  4.600564270020e+02,  2.096701918536e+00, -1.818665200891e+02
8.219580650330e-01,  4.611248168945e+02,  2.102724841146e+00, -1.818641762556e+02
8.242923021317e-01,  4.621639099121e+02,  2.108723254886e+00, -1.818618420185e+02
8.269523978233e-01,  4.633230590820e+02,  2.115559228249e+00, -1.818591819228e+02
8.292839527130e-01,  4.643397827148e+02,  2.121551070747e+00, -1.818568503680e+02
8.316104412079e-01,  4.653910522461e+02,  2.127530042710e+00, -1.818545238795e+02
8.346118330956e-01,  4.664825439453e+02,  2.135243707019e+00, -1.818515224876e+02
8.369528055191e-01,  4.675017700195e+02,  2.141260246661e+00, -1.818491815151e+02
8.392789363861e-01,  4.685348205566e+02,  2.147238791725e+00, -1.818468553843e+02
8.419467210770e-01,  4.695834350586e+02,  2.154095627953e+00, -1.818441875996e+02
8.442774415016e-01,  4.707106628418e+02,  2.160086290123e+00, -1.818418568792e+02
8.469508886337e-01,  4.717338562012e+02,  2.166958048887e+00, -1.818391834320e+02
8.492872118950e-01,  4.728704833984e+02,  2.172963434599e+00, -1.818368471088e+02
8.519607782364e-01,  4.738711853027e+02,  2.179835869033e+00, -1.818341735424e+02
8.546183705330e-01,  4.748751831055e+02,  2.186667437244e+00, -1.818315159501e+02
8.569529652596e-01,  4.758921203613e+02,  2.192668873176e+00, -1.818291813554e+02
8.592842221260e-01,  4.769259948730e+02,  2.198661878481e+00, -1.818268500985e+02
8.616194128990e-01,  4.781047363281e+02,  2.204665146858e+00, -1.818245149078e+02
8.639527559280e-01,  4.791109313965e+02,  2.210663815121e+00, -1.818221815647e+02
8.672802448273e-01,  4.801347045898e+02,  2.219218539848e+00, -1.818188540758e+02
8.696137070656e-01,  4.811798706055e+02,  2.225217878362e+00, -1.818165206136e+02
8.722771406174e-01,  4.822742614746e+02,  2.232065757341e+00, -1.818138571801e+02
8.749468326569e-01,  4.832918701172e+02,  2.238929923313e+00, -1.818111874880e+02
8.779547214508e-01,  4.844102478027e+02,  2.246663877277e+00, -1.818081795992e+02
8.802926540375e-01,  4.854792785645e+02,  2.252675396154e+00, -1.818058416666e+02
8.832907080650e-01,  4.865029296875e+02,  2.260384503348e+00, -1.818028436126e+02
8.859509825706e-01,  4.875602416992e+02,  2.267225261349e+00, -1.818001833381e+02
8.879477977753e-01,  4.885684814453e+02,  2.272360096040e+00, -1.817981865229e+02
8.906120657921e-01,  4.896753234863e+02,  2.279211464555e+00, -1.817955222549e+02
8.932853341103e-01,  4.908217468262e+02,  2.286086174210e+00, -1.817928489866e+02
8.959475755692e-01,  4.918989562988e+02,  2.292932721909e+00, -1.817901867451e+02
8.986083269119e-01,  4.929912719727e+02,  2.299775632105e+00, -1.817875259938e+02
9.016157984734e-01,  4.939920043945e+02,  2.307510470305e+00, -1.817845185222e+02
9.039472341537e-01,  4.950120544434e+02,  2.313506800359e+00, -1.817821870865e+02
9.066275954247e-01,  4.960348205566e+02,  2.320400733240e+00, -1.817795067252e+02
9.092959165573e-01,  4.970379943848e+02,  2.327263894721e+00, -1.817768384041e+02
9.122894406319e-01,  4.982212829590e+02,  2.334963740123e+00, -1.817738448800e+02
9.149451255798e-01,  4.992474060059e+02,  2.341794812693e+00, -1.817711891951e+02
9.176132678986e-01,  5.003264160156e+02,  2.348658123683e+00, -1.817685210528e+02
9.202808737755e-01,  5.014257202148e+02,  2.355520250149e+00, -1.817658534469e+02
9.236198067665e-01,  5.024554748535e+02,  2.364109567960e+00, -1.817625145139e+02
9.262775182724e-01,  5.034942932129e+02,  2.370946679997e+00, -1.817598568024e+02
9.292829036713e-01,  5.045623168945e+02,  2.378678436133e+00, -1.817568514170e+02
9.319373965263e-01,  5.056226196289e+02,  2.385507680321e+00, -1.817541969241e+02
9.346156120300e-01,  5.066876525879e+02,  2.392398151909e+00, -1.817515187086e+02
9.372909665108e-01,  5.077800292969e+02,  2.399281459093e+00, -1.817488433542e+02
9.399534463882e-01,  5.087803344727e+02,  2.406131836593e+00, -1.817461808743e+02
9.429540038109e-01,  5.098594970703e+02,  2.413852297271e+00, -1.817431803169e+02
9.456159472466e-01,  5.108729553223e+02,  2.420701707759e+00, -1.817405183734e+02
9.486140012741e-01,  5.118983459473e+02,  2.428416192365e+00, -1.817375203194e+02
9.512864947319e-01,  5.129007568359e+02,  2.435293163864e+00, -1.817348478259e+02
9.539456963539e-01,  5.139190673828e+02,  2.442136126470e+00, -1.817321886243e+02
9.566152095795e-01,  5.149852905273e+02,  2.449005818899e+00, -1.817295191111e+02
9.596167802811e-01,  5.159939575195e+02,  2.456730257036e+00, -1.817265175404e+02
9.629542231560e-01,  5.170834960938e+02,  2.465319340213e+00, -1.817231800975e+02
9.656244516373e-01,  5.181475219727e+02,  2.472191531962e+00, -1.817205098690e+02
9.682886004448e-01,  5.191545410156e+02,  2.479048271352e+00, -1.817178457202e+02
9.709528684616e-01,  5.201650390625e+02,  2.485905511811e+00, -1.817151814522e+02
9.729483127594e-01,  5.211876220703e+02,  2.491041474191e+00, -1.817131860079e+02
9.759522080421e-01,  5.221957397461e+02,  2.498773237544e+00, -1.817101821126e+02
9.792888760567e-01,  5.233011474609e+02,  2.507361818121e+00, -1.817068454446e+02
9.822769761086e-01,  5.243846435547e+02,  2.515053443500e+00, -1.817038573446e+02
9.849484562874e-01,  5.254624023438e+02,  2.521930268929e+00, -1.817011858644e+02
9.882848858833e-01,  5.265068359375e+02,  2.530519056549e+00, -1.816978494348e+02
9.909558892250e-01,  5.276719360352e+02,  2.537395093178e+00, -1.816951784314e+02
9.932900071144e-01,  5.287631225586e+02,  2.543404036053e+00, -1.816928443136e+02
9.966130852699e-01,  5.297083129883e+02,  2.551959210750e+00, -1.816895212354e+02
9.996191263199e-01,  5.307348022461e+02,  2.559698441895e+00, -1.816865151943e+02
1.002614736557e+00,  5.318521118164e+02,  2.567411063831e+00, -1.816835195841e+02
1.005281090736e+00,  5.329042358398e+02,  2.574276175657e+00, -1.816808532299e+02
1.007953166962e+00,  5.339979858398e+02,  2.581156214890e+00, -1.816781811537e+02
1.011281251907e+00,  5.351051025391e+02,  2.589725612399e+00, -1.816748530688e+02
1.014618635178e+00,  5.360301513672e+02,  2.598319255507e+00, -1.816715156855e+02
1.017612695694e+00,  5.371021118164e+02,  2.606029113405e+00, -1.816685216250e+02
1.020622253418e+00,  5.381834716797e+02,  2.613779123889e+00, -1.816655120672e+02
1.023292183876e+00,  5.392401123047e+02,  2.620654755926e+00, -1.816628421368e+02
1.026292920113e+00,  5.402468261719e+02,  2.628382514417e+00, -1.816598414006e+02
1.029280662537e+00,  5.412783203125e+02,  2.636077054059e+00, -1.816568536581e+02
1.032616138458e+00,  5.424010620117e+02,  2.644667423334e+00, -1.816535181822e+02
1.035286188126e+00,  5.434620971680e+02,  2.651544235559e+00, -1.816508481325e+02
1.038284897804e+00,  5.444846801758e+02,  2.659267755513e+00, -1.816478494229e+02
1.040944337845e+00,  5.455760498047e+02,  2.666117652706e+00, -1.816451899828e+02
1.044282674789e+00,  5.466896362305e+02,  2.674716451655e+00, -1.816418516459e+02
1.047621011734e+00,  5.476854858398e+02,  2.683315554170e+00, -1.816385133089e+02
1.050960779190e+00,  5.487646484375e+02,  2.691918645184e+00, -1.816351735415e+02
1.054281711578e+00,  5.497656860352e+02,  2.700473519045e+00, -1.816318526091e+02
1.056951403618e+00,  5.507659912109e+02,  2.707350985639e+00, -1.816291829170e+02
1.059947490692e+00,  5.517929687500e+02,  2.715069518408e+00, -1.816261868300e+02
1.063279867172e+00,  5.527393798828e+02,  2.723654688369e+00, -1.816228544535e+02
1.066286921501e+00,  5.537660522461e+02,  2.731401993276e+00, -1.816198473992e+02
1.069275379181e+00,  5.548277587891e+02,  2.739101629899e+00, -1.816168589415e+02
1.072276711464e+00,  5.559631958008e+02,  2.746834681861e+00, -1.816138576092e+02
1.074940800667e+00,  5.569792480469e+02,  2.753699018823e+00, -1.816111935200e+02
1.078287482262e+00,  5.580230102539e+02,  2.762322408245e+00, -1.816078468384e+02
1.081285119057e+00,  5.590894775391e+02,  2.770046672925e+00, -1.816048492016e+02
1.084287881851e+00,  5.601468505859e+02,  2.777784391028e+00, -1.816018464388e+02
1.087280154228e+00,  5.611556396484e+02,  2.785495320437e+00, -1.815988541664e+02
1.090287923813e+00,  5.621674804688e+02,  2.793246430467e+00, -1.815958463969e+02
1.093615889549e+00,  5.629705200195e+02,  2.801822981670e+00, -1.815925184311e+02
1.096944689751e+00,  5.640783081055e+02,  2.810401984252e+00, -1.815891896309e+02
1.100282549858e+00,  5.651207885742e+02,  2.819004638145e+00, -1.815858517708e+02
1.103614449501e+00,  5.661674194336e+02,  2.827592231764e+00, -1.815825198712e+02
1.106958746910e+00,  5.670933837891e+02,  2.836212082178e+00, -1.815791755738e+02
1.110286235809e+00,  5.681217651367e+02,  2.844788910214e+00, -1.815758480849e+02
1.113616824150e+00,  5.691216430664e+02,  2.853374028042e+00, -1.815725174965e+02
1.116617083549e+00,  5.701848754883e+02,  2.861107928390e+00, -1.815695172371e+02
1.119285225868e+00,  5.711959228516e+02,  2.867985921015e+00, -1.815668490948e+02
1.122618556023e+00,  5.721792602539e+02,  2.876578919819e+00, -1.815635157646e+02
1.125946640968e+00,  5.731473999023e+02,  2.885158697451e+00, -1.815601876797e+02
1.128946185112e+00,  5.741883544922e+02,  2.892891756579e+00, -1.815571881356e+02
1.132285118103e+00,  5.751682128906e+02,  2.901500073382e+00, -1.815538492026e+02
1.135623812675e+00,  5.762118530273e+02,  2.910108077472e+00, -1.815505105080e+02
1.138617753983e+00,  5.772523193359e+02,  2.917827476673e+00, -1.815475165667e+02
1.141951322556e+00,  5.780895996094e+02,  2.926422836086e+00, -1.815441829981e+02
1.145285606384e+00,  5.791008300781e+02,  2.935020340678e+00, -1.815408487143e+02
1.148610949516e+00,  5.799338989258e+02,  2.943595091245e+00, -1.815375233712e+02
1.150949478149e+00,  5.809967651367e+02,  2.949625415001e+00, -1.815351848425e+02
1.154280304909e+00,  5.817486572266e+02,  2.958214816413e+00, -1.815318540158e+02
1.157618641853e+00,  5.828307495117e+02,  2.966823885923e+00, -1.815285156788e+02
1.160949826241e+00,  5.837934570313e+02,  2.975414810505e+00, -1.815251844944e+02
1.164290189743e+00,  5.848212280273e+02,  2.984029708773e+00, -1.815218441309e+02
1.167619705200e+00,  5.856796875000e+02,  2.992616929788e+00, -1.815185146155e+02
1.170619130135e+00,  5.867374877930e+02,  3.000353064169e+00, -1.815155151905e+02
1.173945784569e+00,  5.876533203125e+02,  3.008933475144e+00, -1.815121885361e+02
1.177278161049e+00,  5.886486816406e+02,  3.017528944709e+00, -1.815088561596e+02
