$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  3.254437148571e-01;  1.065342187500e+04; -7.604843153528e+01
  3.255250751972e-01;  1.065874218750e+04; -7.604835017494e+01
  3.256098926067e-01;  1.066402246094e+04; -7.604826535753e+01
  3.256941437721e-01;  1.066930957031e+04; -7.604818110636e+01
  3.257805109024e-01;  1.067457226563e+04; -7.604809473923e+01
  3.258636295795e-01;  1.067985742188e+04; -7.604801162056e+01
  3.259449899197e-01;  1.068516113281e+04; -7.604793026022e+01
  3.260247111320e-01;  1.069052929688e+04; -7.604785053900e+01
  3.261059224606e-01;  1.069587207031e+04; -7.604776932767e+01
  3.261894285679e-01;  1.070113964844e+04; -7.604768582157e+01
  3.262739181519e-01;  1.070648632813e+04; -7.604760133198e+01
  3.263630867004e-01;  1.071181738281e+04; -7.604751216343e+01
  3.264481127262e-01;  1.071713574219e+04; -7.604742713741e+01
  3.265285193920e-01;  1.072245996094e+04; -7.604734673074e+01
  3.266100585461e-01;  1.072779199219e+04; -7.604726519159e+01
  3.266935050488e-01;  1.073307324219e+04; -7.604718174509e+01
  3.267781436443e-01;  1.073834765625e+04; -7.604709710649e+01
  3.268621563911e-01;  1.074358105469e+04; -7.604701309374e+01
  3.269470334053e-01;  1.074885253906e+04; -7.604692821673e+01
  3.270297050476e-01;  1.075416796875e+04; -7.604684554509e+01
  3.271133303642e-01;  1.075946191406e+04; -7.604676191977e+01
  3.271980583668e-01;  1.076469433594e+04; -7.604667719177e+01
  3.272778093815e-01;  1.076995800781e+04; -7.604659744075e+01
  3.273583054543e-01;  1.077524023438e+04; -7.604651694468e+01
  3.274434506893e-01;  1.078048242188e+04; -7.604643179945e+01
  3.275299668312e-01;  1.078577343750e+04; -7.604634528330e+01
  3.276139497757e-01;  1.079109863281e+04; -7.604626130036e+01
  3.276958763599e-01;  1.079639550781e+04; -7.604617937378e+01
  3.277772963047e-01;  1.080164062500e+04; -7.604609795383e+01
  3.278602659702e-01;  1.080695800781e+04; -7.604601498416e+01
  3.279411196709e-01;  1.081219726563e+04; -7.604593413046e+01
  3.280222117901e-01;  1.081749218750e+04; -7.604585303835e+01
  3.281072378159e-01;  1.082279785156e+04; -7.604576801232e+01
  3.281930685043e-01;  1.082809765625e+04; -7.604568218163e+01
  3.282789885998e-01;  1.083345410156e+04; -7.604559626154e+01
  3.283627033234e-01;  1.083871679688e+04; -7.604551254681e+01
  3.284489214420e-01;  1.084393359375e+04; -7.604542632869e+01
  3.285307586193e-01;  1.084919140625e+04; -7.604534449152e+01
  3.286139965057e-01;  1.085446972656e+04; -7.604526125363e+01
  3.286950290203e-01;  1.085977246094e+04; -7.604518022111e+01
  3.287775814533e-01;  1.086508300781e+04; -7.604509766868e+01
  3.288604915142e-01;  1.087038574219e+04; -7.604501475862e+01
  3.289437592030e-01;  1.087564746094e+04; -7.604493149093e+01
  3.290300965309e-01;  1.088089746094e+04; -7.604484515360e+01
  3.291144967079e-01;  1.088616210938e+04; -7.604476075343e+01
  3.291977941990e-01;  1.089147363281e+04; -7.604467745594e+01
  3.292799293995e-01;  1.089676660156e+04; -7.604459532074e+01
  3.293614685535e-01;  1.090206933594e+04; -7.604451378158e+01
  3.294462859631e-01;  1.090735156250e+04; -7.604442896417e+01
  3.295305967331e-01;  1.091260156250e+04; -7.604434465340e+01
  3.296138942242e-01;  1.091783203125e+04; -7.604426135591e+01
  3.296982347965e-01;  1.092310742188e+04; -7.604417701534e+01
  3.297791182995e-01;  1.092829003906e+04; -7.604409613184e+01
  3.298648297787e-01;  1.093353906250e+04; -7.604401042036e+01
  3.299490511417e-01;  1.093880371094e+04; -7.604392619899e+01
  3.300316631794e-01;  1.094406054688e+04; -7.604384358696e+01
  3.301124870777e-01;  1.094926367188e+04; -7.604376276306e+01
  3.301952779293e-01;  1.095445898438e+04; -7.604367997221e+01
  3.302820622921e-01;  1.095974511719e+04; -7.604359318784e+01
  3.303636610508e-01;  1.096501367188e+04; -7.604351158908e+01
  3.304449617863e-01;  1.097031250000e+04; -7.604343028835e+01
  3.305263519287e-01;  1.097554394531e+04; -7.604334889821e+01
  3.306100964546e-01;  1.098079199219e+04; -7.604326515368e+01
  3.306955993176e-01;  1.098604296875e+04; -7.604317965082e+01
  3.307796120644e-01;  1.099121191406e+04; -7.604309563807e+01
  3.308620452881e-01;  1.099645019531e+04; -7.604301320485e+01
  3.309420645237e-01;  1.100166210938e+04; -7.604293318561e+01
  3.310229182243e-01;  1.100697851563e+04; -7.604285233191e+01
  3.311077952385e-01;  1.101220605469e+04; -7.604276745490e+01
  3.311938643456e-01;  1.101747753906e+04; -7.604268138579e+01
  3.312745690346e-01;  1.102275878906e+04; -7.604260068110e+01
  3.313580155373e-01;  1.102803027344e+04; -7.604251723460e+01
  3.314437270164e-01;  1.103336914063e+04; -7.604243152312e+01
  3.315269649029e-01;  1.103871386719e+04; -7.604234828523e+01
  3.316099643707e-01;  1.104408496094e+04; -7.604226528576e+01
  3.316948711872e-01;  1.104941699219e+04; -7.604218037895e+01
  3.317768871784e-01;  1.105483398438e+04; -7.604209836296e+01
  3.318625092506e-01;  1.106011328125e+04; -7.604201274088e+01
  3.319444060326e-01;  1.106543359375e+04; -7.604193084410e+01
  3.320286273956e-01;  1.107070703125e+04; -7.604184662274e+01
  3.321135938168e-01;  1.107622265625e+04; -7.604176165632e+01
  3.321954607964e-01;  1.108187207031e+04; -7.604167978934e+01
  3.322781920433e-01;  1.108727734375e+04; -7.604159705809e+01
  3.323613703251e-01;  1.109256640625e+04; -7.604151387981e+01
  3.324700891972e-01;  1.109772656250e+04; -7.604140516094e+01
  3.325920999050e-01;  1.110291308594e+04; -7.604128315023e+01
  3.326307237148e-01;  1.110807812500e+04; -7.604124452642e+01
  3.326874375343e-01;  1.111341113281e+04; -7.604118781260e+01
  3.327578604221e-01;  1.111867773438e+04; -7.604111738971e+01
  3.328393399715e-01;  1.112401757813e+04; -7.604103591016e+01
  3.329255580902e-01;  1.112907031250e+04; -7.604094969204e+01
  3.330161869526e-01;  1.113407519531e+04; -7.604085906318e+01
  3.331045508385e-01;  1.113926367188e+04; -7.604077069930e+01
  3.331913053989e-01;  1.114455175781e+04; -7.604068394474e+01
  3.332782685757e-01;  1.114997851563e+04; -7.604059698156e+01
  3.333625197411e-01;  1.115544824219e+04; -7.604051273039e+01
  3.334448337555e-01;  1.116090820313e+04; -7.604043041638e+01
  3.335242271423e-01;  1.116624414063e+04; -7.604035102299e+01
  3.336093127728e-01;  1.117159082031e+04; -7.604026593736e+01
  3.336969017982e-01;  1.117689843750e+04; -7.604017834834e+01
  3.337814509869e-01;  1.118222753906e+04; -7.604009379915e+01
  3.338615596294e-01;  1.118752441406e+04; -7.604001369051e+01
  3.339451253414e-01;  1.119288769531e+04; -7.603993012479e+01
  3.340296447277e-01;  1.119826855469e+04; -7.603984560541e+01
  3.341128826141e-01;  1.120356640625e+04; -7.603976236752e+01
  3.341968953609e-01;  1.120890234375e+04; -7.603967835477e+01
  3.342817425728e-01;  1.121413476563e+04; -7.603959350756e+01
  3.343661427498e-01;  1.121939746094e+04; -7.603950910739e+01
  3.344500958920e-01;  1.122464550781e+04; -7.603942515424e+01
  3.345305025578e-01;  1.122991503906e+04; -7.603934474758e+01
  3.346123397350e-01;  1.123521191406e+04; -7.603926291040e+01
  3.346942961216e-01;  1.124051953125e+04; -7.603918095401e+01
  3.347761332989e-01;  1.124582617188e+04; -7.603909911684e+01
  3.348600864410e-01;  1.125113867188e+04; -7.603901516369e+01
  3.349446058273e-01;  1.125650488281e+04; -7.603893064431e+01
  3.350290358067e-01;  1.126180468750e+04; -7.603884621433e+01
  3.351155221462e-01;  1.126719433594e+04; -7.603875972799e+01
  3.351998031139e-01;  1.127254687500e+04; -7.603867544702e+01
  3.352821469307e-01;  1.127795898438e+04; -7.603859310320e+01
  3.353652954102e-01;  1.128334375000e+04; -7.603850995472e+01
  3.354445695877e-01;  1.128866601563e+04; -7.603843068055e+01
  3.355254232883e-01;  1.129399804688e+04; -7.603834982685e+01
  3.356083035469e-01;  1.129934472656e+04; -7.603826694659e+01
  3.356927633286e-01;  1.130468261719e+04; -7.603818248681e+01
  3.357765972614e-01;  1.130997460938e+04; -7.603809865287e+01
  3.358616828918e-01;  1.131529785156e+04; -7.603801356724e+01
  3.359479010105e-01;  1.132059277344e+04; -7.603792734912e+01
  3.360314071178e-01;  1.132591699219e+04; -7.603784384302e+01
  3.361109793186e-01;  1.133117285156e+04; -7.603776427082e+01
  3.361955583096e-01;  1.133646972656e+04; -7.603767969183e+01
  3.362800180912e-01;  1.134178125000e+04; -7.603759523204e+01
  3.363664448261e-01;  1.134706152344e+04; -7.603750880531e+01
  3.364478051662e-01;  1.135229296875e+04; -7.603742744497e+01
  3.365288376808e-01;  1.135752148438e+04; -7.603734641245e+01
  3.366138935089e-01;  1.136281152344e+04; -7.603726135663e+01
  3.366988301277e-01;  1.136805664063e+04; -7.603717642001e+01
  3.367810547352e-01;  1.137331347656e+04; -7.603709419540e+01
  3.368610143661e-01;  1.137863378906e+04; -7.603701423577e+01
  3.369466960430e-01;  1.138400683594e+04; -7.603692855409e+01
  3.370292782784e-01;  1.138930468750e+04; -7.603684597186e+01
  3.371134698391e-01;  1.139457812500e+04; -7.603676178030e+01
  3.371984362602e-01;  1.139989648438e+04; -7.603667681387e+01
  3.372820615768e-01;  1.140521582031e+04; -7.603659318856e+01
  3.373620212078e-01;  1.141057519531e+04; -7.603651322893e+01
  3.374445140362e-01;  1.141589355469e+04; -7.603643073610e+01
  3.375305235386e-01;  1.142121972656e+04; -7.603634472660e+01
  3.376140594482e-01;  1.142652636719e+04; -7.603626119069e+01
  3.376968502998e-01;  1.143184863281e+04; -7.603617839984e+01
  3.377805054188e-01;  1.143716699219e+04; -7.603609474472e+01
  3.378641903400e-01;  1.144253515625e+04; -7.603601105980e+01
  3.379476368427e-01;  1.144786230469e+04; -7.603592761329e+01
  3.380301892757e-01;  1.145320117188e+04; -7.603584506086e+01
  3.381129801273e-01;  1.145847167969e+04; -7.603576227001e+01
  3.381975889206e-01;  1.146379980469e+04; -7.603567766121e+01
  3.382801115513e-01;  1.146909375000e+04; -7.603559513858e+01
  3.383617103100e-01;  1.147441308594e+04; -7.603551353983e+01
  3.384462296963e-01;  1.147979980469e+04; -7.603542902044e+01
  3.385287225246e-01;  1.148507812500e+04; -7.603534652761e+01
  3.386132717133e-01;  1.149032617188e+04; -7.603526197842e+01
  3.386996090412e-01;  1.149560644531e+04; -7.603517564109e+01
  3.387842178345e-01;  1.150094335938e+04; -7.603509103230e+01
  3.388646841049e-01;  1.150623535156e+04; -7.603501056603e+01
  3.389458954334e-01;  1.151153417969e+04; -7.603492935470e+01
  3.390297591686e-01;  1.151678515625e+04; -7.603484549097e+01
  3.391130864620e-01;  1.152205371094e+04; -7.603476216367e+01
  3.391960263252e-01;  1.152733691406e+04; -7.603467922381e+01
  3.392794430256e-01;  1.153257910156e+04; -7.603459580711e+01
  3.393619954586e-01;  1.153785742188e+04; -7.603451325468e+01
  3.394476473331e-01;  1.154310156250e+04; -7.603442760280e+01
  3.395341932774e-01;  1.154827832031e+04; -7.603434105686e+01
  3.396172523499e-01;  1.155346679688e+04; -7.603425799779e+01
  3.396968841553e-01;  1.155866992188e+04; -7.603417836598e+01
  3.397780954838e-01;  1.156393164063e+04; -7.603409715465e+01
  3.398612737656e-01;  1.156914746094e+04; -7.603401397637e+01
  3.399433791637e-01;  1.157438964844e+04; -7.603393187097e+01
  3.400276005268e-01;  1.157963183594e+04; -7.603384764961e+01
  3.401111364365e-01;  1.158493066406e+04; -7.603376411370e+01
  3.401928544044e-01;  1.159023046875e+04; -7.603368239573e+01
  3.402751684189e-01;  1.159552050781e+04; -7.603360008172e+01
  3.403606712818e-01;  1.160086718750e+04; -7.603351457885e+01
  3.404472172260e-01;  1.160617578125e+04; -7.603342803291e+01
  3.405288755894e-01;  1.161155273438e+04; -7.603334637455e+01
  3.406111299992e-01;  1.161690917969e+04; -7.603326412014e+01
  3.406914472580e-01;  1.162232519531e+04; -7.603318380288e+01
  3.407746553421e-01;  1.162772851563e+04; -7.603310059479e+01
  3.408598601818e-01;  1.163315625000e+04; -7.603301538995e+01
  3.409445285797e-01;  1.163851562500e+04; -7.603293072156e+01
  3.410270810127e-01;  1.164391699219e+04; -7.603284816912e+01
  3.411130607128e-01;  1.164934277344e+04; -7.603276218942e+01
  3.411972522736e-01;  1.165474023438e+04; -7.603267799786e+01
  3.412822484970e-01;  1.166014257813e+04; -7.603259300164e+01
  3.413654267788e-01;  1.166550488281e+04; -7.603250982336e+01
  3.414482176304e-01;  1.167092480469e+04; -7.603242703250e+01
  3.415295481682e-01;  1.167633398438e+04; -7.603234570197e+01
  3.416121304035e-01;  1.168168164063e+04; -7.603226311973e+01
  3.416973650455e-01;  1.168696289063e+04; -7.603217788509e+01
  3.417828679085e-01;  1.169226953125e+04; -7.603209238223e+01
  3.418643772602e-01;  1.169755468750e+04; -7.603201087287e+01
  3.419467210770e-01;  1.170287890625e+04; -7.603192852906e+01
  3.420289456844e-01;  1.170819726563e+04; -7.603184630445e+01
  3.421123027802e-01;  1.171358398438e+04; -7.603176294735e+01
  3.421973586082e-01;  1.171895898438e+04; -7.603167789153e+01
  3.422810733318e-01;  1.172425292969e+04; -7.603159417680e+01
  3.423605859280e-01;  1.172955371094e+04; -7.603151466421e+01
  3.424452245235e-01;  1.173492089844e+04; -7.603143002561e+01
  3.425277173519e-01;  1.174037304688e+04; -7.603134753278e+01
  3.426111340523e-01;  1.174581738281e+04; -7.603126411608e+01
  3.426943421364e-01;  1.175121093750e+04; -7.603118090800e+01
  3.427782952785e-01;  1.175658203125e+04; -7.603109695486e+01
  3.428642451763e-01;  1.176202832031e+04; -7.603101100496e+01
  3.429479598999e-01;  1.176734082031e+04; -7.603092729024e+01
  3.430305719376e-01;  1.177270800781e+04; -7.603084467820e+01
  3.431131243706e-01;  1.177806933594e+04; -7.603076212576e+01
  3.431976437569e-01;  1.178344726563e+04; -7.603067760638e+01
  3.432785570621e-01;  1.178876855469e+04; -7.603059669307e+01
  3.433606624603e-01;  1.179410839844e+04; -7.603051458767e+01
  3.434442281723e-01;  1.179943847656e+04; -7.603043102196e+01
  3.435282111168e-01;  1.180483691406e+04; -7.603034703902e+01
  3.436126410961e-01;  1.181023242188e+04; -7.603026260904e+01
  3.436991572380e-01;  1.181552832031e+04; -7.603017609290e+01
  3.437837660313e-01;  1.182092578125e+04; -7.603009148410e+01
  3.438661098480e-01;  1.182630761719e+04; -7.603000914029e+01
  3.439468741417e-01;  1.183166992188e+04; -7.602992837599e+01
  3.440287709236e-01;  1.183700585938e+04; -7.602984647921e+01
  3.441129922867e-01;  1.184238964844e+04; -7.602976225785e+01
  3.441956043243e-01;  1.184773437500e+04; -7.602967964581e+01
  3.442800641060e-01;  1.185308007813e+04; -7.602959518603e+01
  3.443630337715e-01;  1.185841796875e+04; -7.602951221636e+01
  3.444482386112e-01;  1.186371484375e+04; -7.602942701152e+01
  3.445306718349e-01;  1.186908203125e+04; -7.602934457830e+01
  3.446115553379e-01;  1.187442871094e+04; -7.602926369480e+01
  3.446919918060e-01;  1.187973437500e+04; -7.602918325833e+01
  3.447754085064e-01;  1.188515917969e+04; -7.602909984163e+01
  3.448603153229e-01;  1.189049609375e+04; -7.602901493481e+01
  3.449470698833e-01;  1.189581054688e+04; -7.602892818025e+01
  3.450292944908e-01;  1.190115136719e+04; -7.602884595564e+01
  3.451138436794e-01;  1.190646679688e+04; -7.602876140646e+01
  3.451949656010e-01;  1.191171093750e+04; -7.602868028453e+01
  3.452795445919e-01;  1.191703417969e+04; -7.602859570554e+01
  3.453620076180e-01;  1.192238378906e+04; -7.602851324252e+01
  3.454432785511e-01;  1.192772851563e+04; -7.602843197158e+01
  3.455269634724e-01;  1.193307714844e+04; -7.602834828666e+01
  3.456063866615e-01;  1.193840136719e+04; -7.602826886347e+01
  3.456914722919e-01;  1.194376562500e+04; -7.602818377784e+01
  3.457772433758e-01;  1.194918359375e+04; -7.602809800676e+01
  3.458631038666e-01;  1.195451269531e+04; -7.602801214627e+01
  3.459466695786e-01;  1.195990820313e+04; -7.602792858056e+01
  3.460295796394e-01;  1.196534765625e+04; -7.602784567050e+01
  3.461122512817e-01;  1.197075097656e+04; -7.602776299885e+01
  3.461949825287e-01;  1.197612695313e+04; -7.602768026761e+01
  3.462789952755e-01;  1.198151074219e+04; -7.602759625486e+01
  3.463628590107e-01;  1.198689941406e+04; -7.602751239112e+01
  3.464498519897e-01;  1.199218750000e+04; -7.602742539815e+01
  3.465341925621e-01;  1.199754199219e+04; -7.602734105757e+01
  3.466149568558e-01;  1.200282421875e+04; -7.602726029328e+01
  3.466985821724e-01;  1.200816015625e+04; -7.602717666796e+01
  3.467783033848e-01;  1.201343847656e+04; -7.602709694675e+01
  3.468608260155e-01;  1.201873925781e+04; -7.602701442412e+01
  3.469424247742e-01;  1.202407812500e+04; -7.602693282536e+01
  3.470273613930e-01;  1.202933007813e+04; -7.602684788874e+01
  3.471078574657e-01;  1.203463671875e+04; -7.602676739267e+01
  3.471899032593e-01;  1.203992578125e+04; -7.602668534688e+01
  3.472739756107e-01;  1.204528808594e+04; -7.602660127452e+01
  3.473564386368e-01;  1.205063769531e+04; -7.602651881150e+01
  3.474428057671e-01;  1.205599707031e+04; -7.602643244437e+01
  3.475271761417e-01;  1.206137402344e+04; -7.602634807399e+01
  3.476096391678e-01;  1.206681738281e+04; -7.602626561097e+01
  3.476968407631e-01;  1.207217773438e+04; -7.602617840937e+01
  3.477804958820e-01;  1.207749902344e+04; -7.602609475425e+01
  3.478616178036e-01;  1.208289355469e+04; -7.602601363233e+01
  3.479450345039e-01;  1.208819824219e+04; -7.602593021563e+01
  3.480268120766e-01;  1.209356347656e+04; -7.602584843806e+01
  3.481108844280e-01;  1.209894824219e+04; -7.602576436571e+01
  3.481949269772e-01;  1.210432226563e+04; -7.602568032316e+01
  3.482795953751e-01;  1.210966894531e+04; -7.602559565476e+01
  3.483633100986e-01;  1.211491210938e+04; -7.602551194004e+01
  3.484484553337e-01;  1.212018359375e+04; -7.602542679480e+01
  3.485344648361e-01;  1.212553222656e+04; -7.602534078530e+01
  3.486148416996e-01;  1.213091308594e+04; -7.602526040844e+01
  3.486962616444e-01;  1.213621679688e+04; -7.602517898849e+01
  3.487798273563e-01;  1.214159277344e+04; -7.602509542278e+01
  3.488615155220e-01;  1.214685644531e+04; -7.602501373461e+01
  3.489456772804e-01;  1.215214941406e+04; -7.602492957285e+01
  3.490312993526e-01;  1.215740039063e+04; -7.602484395078e+01
