$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  1.203200444579e-01;  5.055917053223e+02; -7.618367098174e+01
  1.204062625766e-01;  5.075334472656e+02; -7.618358476362e+01
  1.204912289977e-01;  5.095674743652e+02; -7.618349979720e+01
  1.205758750439e-01;  5.116496582031e+02; -7.618341515115e+01
  1.206623464823e-01;  5.137446289063e+02; -7.618332867971e+01
  1.207428723574e-01;  5.158267822266e+02; -7.618324815384e+01
  1.208233609796e-01;  5.178547363281e+02; -7.618316766522e+01
  1.209098771214e-01;  5.199110107422e+02; -7.618308114908e+01
  1.209968179464e-01;  5.219411621094e+02; -7.618299420825e+01
  1.210782304406e-01;  5.239941406250e+02; -7.618291279576e+01
  1.211587637663e-01;  5.260865478516e+02; -7.618283226243e+01
  1.212435811758e-01;  5.281644287109e+02; -7.618274744502e+01
  1.213286966085e-01;  5.302797241211e+02; -7.618266232959e+01
  1.214125528932e-01;  5.323798828125e+02; -7.618257847330e+01
  1.214962899685e-01;  5.344691162109e+02; -7.618249473623e+01
  1.215807422996e-01;  5.365180664063e+02; -7.618241028390e+01
  1.216645315289e-01;  5.386098632813e+02; -7.618232649467e+01
  1.217468231916e-01;  5.405945434570e+02; -7.618224420301e+01
  1.218275576830e-01;  5.426824340820e+02; -7.618216346851e+01
  1.219094991684e-01;  5.447990722656e+02; -7.618208152703e+01
  1.219921857119e-01;  5.468965454102e+02; -7.618199884049e+01
  1.220753863454e-01;  5.490439453125e+02; -7.618191563985e+01
  1.221616044641e-01;  5.511184082031e+02; -7.618182942173e+01
  1.222443804145e-01;  5.531867675781e+02; -7.618174664578e+01
  1.223272159696e-01;  5.553032836914e+02; -7.618166381023e+01
  1.224129945040e-01;  5.574200439453e+02; -7.618157803169e+01
  1.224977001548e-01;  5.595559692383e+02; -7.618149332604e+01
  1.225820928812e-01;  5.616913452148e+02; -7.618140893332e+01
  1.226624250412e-01;  5.638224487305e+02; -7.618132860116e+01
  1.227424964309e-01;  5.659467773438e+02; -7.618124852977e+01
  1.228248253465e-01;  5.681027221680e+02; -7.618116620085e+01
  1.229085698724e-01;  5.702084350586e+02; -7.618108245632e+01
  1.229926794767e-01;  5.723591918945e+02; -7.618099834672e+01
  1.230754777789e-01;  5.745494384766e+02; -7.618091554842e+01
  1.231613680720e-01;  5.767158203125e+02; -7.618082965813e+01
  1.232476681471e-01;  5.788688354492e+02; -7.618074335805e+01
  1.233290880919e-01;  5.810222778320e+02; -7.618066193811e+01
  1.234104111791e-01;  5.832162475586e+02; -7.618058061502e+01
  1.234940066934e-01;  5.853752441406e+02; -7.618049701950e+01
  1.235782504082e-01;  5.875446777344e+02; -7.618041277579e+01
  1.236643120646e-01;  5.896926269531e+02; -7.618032671413e+01
  1.237467899919e-01;  5.918085327148e+02; -7.618024423621e+01
  1.238284558058e-01;  5.939760131836e+02; -7.618016257039e+01
  1.239128708839e-01;  5.961362304688e+02; -7.618007815531e+01
  1.239967122674e-01;  5.983146972656e+02; -7.617999431393e+01
  1.240785941482e-01;  6.004363403320e+02; -7.617991243205e+01
  1.241615414619e-01;  6.025925903320e+02; -7.617982948474e+01
  1.242461055517e-01;  6.047783203125e+02; -7.617974492065e+01
  1.243294700980e-01;  6.069370117188e+02; -7.617966155610e+01
  1.244126111269e-01;  6.090808715820e+02; -7.617957841507e+01
  1.244968026876e-01;  6.112510986328e+02; -7.617949422351e+01
  1.245793178678e-01;  6.134668579102e+02; -7.617941170833e+01
  1.246588677168e-01;  6.156699218750e+02; -7.617933215848e+01
  1.247435435653e-01;  6.178642578125e+02; -7.617924748263e+01
  1.248298436403e-01;  6.199940795898e+02; -7.617916118256e+01
  1.249131634831e-01;  6.221491088867e+02; -7.617907786271e+01
  1.249953582883e-01;  6.243651733398e+02; -7.617899566791e+01
  1.250787526369e-01;  6.265723876953e+02; -7.617891227356e+01
  1.251628547907e-01;  6.287783813477e+02; -7.617882817141e+01
  1.252447962761e-01;  6.309628295898e+02; -7.617874622992e+01
  1.253270953894e-01;  6.331195678711e+02; -7.617866393081e+01
  1.254116296768e-01;  6.353120727539e+02; -7.617857939652e+01
  1.254963874817e-01;  6.375385131836e+02; -7.617849463872e+01
  1.255766302347e-01;  6.397263793945e+02; -7.617841439596e+01
  1.256593912840e-01;  6.420556030273e+02; -7.617833163491e+01
  1.257433146238e-01;  6.444079589844e+02; -7.617824771157e+01
  1.258273869753e-01;  6.467075805664e+02; -7.617816363922e+01
  1.259135007858e-01;  6.489225463867e+02; -7.617807752541e+01
  1.259988546371e-01;  6.511758422852e+02; -7.617799217156e+01
  1.260817497969e-01;  6.534688110352e+02; -7.617790927640e+01
  1.261631995440e-01;  6.557959594727e+02; -7.617782782665e+01
  1.262464970350e-01;  6.580525512695e+02; -7.617774452916e+01
  1.263278573751e-01;  6.603251342773e+02; -7.617766316882e+01
  1.264118254185e-01;  6.625656127930e+02; -7.617757920078e+01
  1.264950633049e-01;  6.647871093750e+02; -7.617749596289e+01
  1.265773922205e-01;  6.670195922852e+02; -7.617741363398e+01
  1.266610771418e-01;  6.692098999023e+02; -7.617732994906e+01
  1.267480403185e-01;  6.714575195313e+02; -7.617724298588e+01
  1.268335580826e-01;  6.736945190430e+02; -7.617715746811e+01
  1.269135475159e-01;  6.759364624023e+02; -7.617707747868e+01
  1.269947141409e-01;  6.782138671875e+02; -7.617699631206e+01
  1.270770728588e-01;  6.804994506836e+02; -7.617691395334e+01
  1.271608173847e-01;  6.827298583984e+02; -7.617683020881e+01
  1.272436827421e-01;  6.850169067383e+02; -7.617674734346e+01
  1.273282319307e-01;  6.872703247070e+02; -7.617666279427e+01
  1.274097561836e-01;  6.895591430664e+02; -7.617658127001e+01
  1.274910122156e-01;  6.918291625977e+02; -7.617650001398e+01
  1.275754123926e-01;  6.940891723633e+02; -7.617641561380e+01
  1.276616007090e-01;  6.964124755859e+02; -7.617632942549e+01
  1.277449280024e-01;  6.987463378906e+02; -7.617624609819e+01
  1.278281658888e-01;  7.010568847656e+02; -7.617616286031e+01
  1.279088854790e-01;  7.033596191406e+02; -7.617608214072e+01
  1.279902905226e-01;  7.056330566406e+02; -7.617600073567e+01
  1.280748546124e-01;  7.079542236328e+02; -7.617591617158e+01
  1.281592696905e-01;  7.103154907227e+02; -7.617583175651e+01
  1.282440423965e-01;  7.126247558594e+02; -7.617574698380e+01
  1.283285021782e-01;  7.149700317383e+02; -7.617566252402e+01
  1.284131258726e-01;  7.173258056641e+02; -7.617557790032e+01
  1.284971237183e-01;  7.196745605469e+02; -7.617549390248e+01
  1.285812407732e-01;  7.219946899414e+02; -7.617540978542e+01
  1.286631077528e-01;  7.243026123047e+02; -7.617532791844e+01
  1.287438571453e-01;  7.266643676758e+02; -7.617524716905e+01
  1.288260072470e-01;  7.290444946289e+02; -7.617516501895e+01
  1.289121955633e-01;  7.314053955078e+02; -7.617507883063e+01
  1.289968937635e-01;  7.336592407227e+02; -7.617499413243e+01
  1.290815323591e-01;  7.359732666016e+02; -7.617490949384e+01
  1.291635930538e-01;  7.383263549805e+02; -7.617482743314e+01
  1.292440444231e-01;  7.406986083984e+02; -7.617474698177e+01
  1.293285489082e-01;  7.430382690430e+02; -7.617466247729e+01
  1.294125914574e-01;  7.453536376953e+02; -7.617457843474e+01
  1.294976174831e-01;  7.477016601563e+02; -7.617449340871e+01
  1.295777112246e-01;  7.500220336914e+02; -7.617441331497e+01
  1.296602338552e-01;  7.524301757813e+02; -7.617433079234e+01
  1.297449916601e-01;  7.547744750977e+02; -7.617424603454e+01
  1.298276633024e-01;  7.571915283203e+02; -7.617416336289e+01
  1.299101561308e-01;  7.596110229492e+02; -7.617408087007e+01
  1.299941241741e-01;  7.620303955078e+02; -7.617399690202e+01
  1.300767213106e-01;  7.644358520508e+02; -7.617391430489e+01
  1.301608681679e-01;  7.668200683594e+02; -7.617383015803e+01
  1.302447170019e-01;  7.692065429688e+02; -7.617374630920e+01
  1.303281337023e-01;  7.715759887695e+02; -7.617366289249e+01
  1.304144710302e-01;  7.739874877930e+02; -7.617357655517e+01
  1.304958611727e-01;  7.763347778320e+02; -7.617349516502e+01
  1.305768042803e-01;  7.786510009766e+02; -7.617341422192e+01
  1.306603699923e-01;  7.810137939453e+02; -7.617333065620e+01
  1.307444125414e-01;  7.833591308594e+02; -7.617324661366e+01
  1.308280527592e-01;  7.857389526367e+02; -7.617316297344e+01
  1.309124827385e-01;  7.881157226563e+02; -7.617307854346e+01
  1.309971511364e-01;  7.905079956055e+02; -7.617299387506e+01
  1.310801059008e-01;  7.928811035156e+02; -7.617291092030e+01
  1.311629116535e-01;  7.953169555664e+02; -7.617282811454e+01
  1.312442719936e-01;  7.977299804688e+02; -7.617274675420e+01
  1.313288360834e-01;  8.001296386719e+02; -7.617266219011e+01
  1.314118206501e-01;  8.026080322266e+02; -7.617257920555e+01
  1.314921081066e-01;  8.050211791992e+02; -7.617249891809e+01
  1.315778791904e-01;  8.074797973633e+02; -7.617241314701e+01
  1.316614449024e-01;  8.098730468750e+02; -7.617232958129e+01
  1.317474693060e-01;  8.122496337891e+02; -7.617224355689e+01
  1.318284124136e-01;  8.146927490234e+02; -7.617216261378e+01
  1.319078803062e-01;  8.171666259766e+02; -7.617208314589e+01
  1.319885253906e-01;  8.195490722656e+02; -7.617200250081e+01
  1.320743709803e-01;  8.219083251953e+02; -7.617191665522e+01
  1.321622431278e-01;  8.243165283203e+02; -7.617182878307e+01
  1.322450786829e-01;  8.267110595703e+02; -7.617174594751e+01
  1.323282122612e-01;  8.291664428711e+02; -7.617166281394e+01
  1.324111372232e-01;  8.315618896484e+02; -7.617157988897e+01
  1.324937492609e-01;  8.339777832031e+02; -7.617149727694e+01
  1.325778067112e-01;  8.364017333984e+02; -7.617141321949e+01
  1.326606273651e-01;  8.388150024414e+02; -7.617133039883e+01
  1.327424198389e-01;  8.412521362305e+02; -7.617124860636e+01
  1.328247189522e-01;  8.436856079102e+02; -7.617116630724e+01
  1.329065859318e-01;  8.460916748047e+02; -7.617108444027e+01
  1.329913139343e-01;  8.485114135742e+02; -7.617099971226e+01
  1.330757290125e-01;  8.509144287109e+02; -7.617091529718e+01
  1.331620067358e-01;  8.533325805664e+02; -7.617082901946e+01
  1.332456618547e-01;  8.557408447266e+02; -7.617074536434e+01
  1.333280205727e-01;  8.582046508789e+02; -7.617066300562e+01
  1.334086358547e-01;  8.606635742188e+02; -7.617058239034e+01
  1.334935128689e-01;  8.631036987305e+02; -7.617049751333e+01
  1.335784196854e-01;  8.655695800781e+02; -7.617041260651e+01
  1.336649060249e-01;  8.679984130859e+02; -7.617032612017e+01
  1.337510496378e-01;  8.704764404297e+02; -7.617023997656e+01
  1.338335871696e-01;  8.729336547852e+02; -7.617015743903e+01
  1.339140534401e-01;  8.754879760742e+02; -7.617007697276e+01
  1.339956671000e-01;  8.779946899414e+02; -7.616999535910e+01
  1.340779215097e-01;  8.804215698242e+02; -7.616991310469e+01
  1.341598927975e-01;  8.828388061523e+02; -7.616983113340e+01
  1.342429667711e-01;  8.853133544922e+02; -7.616974805943e+01
  1.343260556459e-01;  8.877856445313e+02; -7.616966497055e+01
  1.344071924686e-01;  8.902020874023e+02; -7.616958383373e+01
  1.344915628433e-01;  8.927087402344e+02; -7.616949946335e+01
  1.345739960670e-01;  8.952366943359e+02; -7.616941703013e+01
  1.346569359303e-01;  8.977772827148e+02; -7.616933409027e+01
  1.347431242466e-01;  9.002239990234e+02; -7.616924790195e+01
  1.348241269588e-01;  9.026807250977e+02; -7.616916689924e+01
  1.349084973335e-01;  9.052265014648e+02; -7.616908252886e+01
  1.349946111441e-01;  9.077443237305e+02; -7.616899641505e+01
  1.350773274899e-01;  9.103075561523e+02; -7.616891369871e+01
  1.351609081030e-01;  9.128210449219e+02; -7.616883011809e+01
  1.352432519197e-01;  9.153718261719e+02; -7.616874777428e+01
  1.353252679110e-01;  9.178969726563e+02; -7.616866575829e+01
  1.354107409716e-01;  9.204265136719e+02; -7.616858028523e+01
  1.354945600033e-01;  9.229890136719e+02; -7.616849646619e+01
  1.355765163898e-01;  9.255441284180e+02; -7.616841450981e+01
  1.356605291367e-01;  9.280494384766e+02; -7.616833049706e+01
  1.357477307320e-01;  9.306404418945e+02; -7.616824329547e+01
  1.358311027288e-01;  9.332008056641e+02; -7.616815992347e+01
  1.359137743711e-01;  9.356984863281e+02; -7.616807725183e+01
  1.359966844320e-01;  9.382089233398e+02; -7.616799434177e+01
  1.360785514116e-01;  9.407269287109e+02; -7.616791247479e+01
  1.361609399319e-01;  9.432164916992e+02; -7.616783008627e+01
  1.362466365099e-01;  9.457262573242e+02; -7.616774438969e+01
  1.363307535648e-01;  9.482487182617e+02; -7.616766027263e+01
  1.364118307829e-01;  9.507692260742e+02; -7.616757919541e+01
  1.364913433790e-01;  9.533469238281e+02; -7.616749968282e+01
  1.365733295679e-01;  9.559427490234e+02; -7.616741769663e+01
  1.366575658321e-01;  9.585422973633e+02; -7.616733346037e+01
  1.367444992065e-01;  9.611242675781e+02; -7.616724652699e+01
  1.368282586336e-01;  9.637122192383e+02; -7.616716276756e+01
  1.369097828865e-01;  9.663803710938e+02; -7.616708124331e+01
  1.369898170233e-01;  9.690534667969e+02; -7.616700120917e+01
  1.370761692524e-01;  9.716924438477e+02; -7.616691485694e+01
  1.371602267027e-01;  9.742404174805e+02; -7.616683079949e+01
  1.372438967228e-01;  9.768499755859e+02; -7.616674712947e+01
  1.373287886381e-01;  9.794899902344e+02; -7.616666223756e+01
  1.374097913504e-01;  9.820733642578e+02; -7.616658123485e+01
  1.374941021204e-01;  9.846256103516e+02; -7.616649692408e+01
  1.375777572393e-01;  9.872002563477e+02; -7.616641326896e+01
  1.376606673002e-01;  9.898489990234e+02; -7.616633035890e+01
  1.377433687449e-01;  9.924336547852e+02; -7.616624765745e+01
  1.378266960382e-01;  9.950421142578e+02; -7.616616433016e+01
  1.379093527794e-01;  9.976613769531e+02; -7.616608167342e+01
  1.379954516888e-01;  1.000288940430e+03; -7.616599557451e+01
  1.380789726973e-01;  1.002957763672e+03; -7.616591205350e+01
  1.381642222404e-01;  1.005594970703e+03; -7.616582680396e+01
  1.382469236851e-01;  1.008206542969e+03; -7.616574410251e+01
  1.383274048567e-01;  1.010865417480e+03; -7.616566362134e+01
  1.384083032608e-01;  1.013562683105e+03; -7.616558272294e+01
  1.384941935539e-01;  1.016251037598e+03; -7.616549683264e+01
  1.385819017887e-01;  1.018883239746e+03; -7.616540912441e+01
  1.386626362801e-01;  1.021495361328e+03; -7.616532838992e+01
  1.387452036142e-01;  1.024140502930e+03; -7.616524582258e+01
  1.388300955296e-01;  1.026827148438e+03; -7.616516093067e+01
  1.389117985964e-01;  1.029448364258e+03; -7.616507922760e+01
  1.389928609133e-01;  1.032081298828e+03; -7.616499816528e+01
  1.390772610903e-01;  1.034732543945e+03; -7.616491376511e+01
  1.391612291336e-01;  1.037394287109e+03; -7.616482979706e+01
  1.392459869385e-01;  1.040050659180e+03; -7.616474503926e+01
  1.393257081509e-01;  1.042696777344e+03; -7.616466531805e+01
  1.394077539444e-01;  1.045371826172e+03; -7.616458327225e+01
  1.394931972027e-01;  1.048082519531e+03; -7.616449782899e+01
  1.395773291588e-01;  1.050784057617e+03; -7.616441369704e+01
  1.396616399288e-01;  1.053514648438e+03; -7.616432938627e+01
  1.397450268269e-01;  1.056248291016e+03; -7.616424599937e+01
  1.398288756609e-01;  1.058903076172e+03; -7.616416215054e+01
  1.399155259132e-01;  1.061606323242e+03; -7.616407550028e+01
  1.399974524975e-01;  1.064310546875e+03; -7.616399357370e+01
  1.400799006224e-01;  1.067030883789e+03; -7.616391112557e+01
  1.401626020670e-01;  1.069683227539e+03; -7.616382842413e+01
  1.402450054884e-01;  1.072392944336e+03; -7.616374602071e+01
  1.403279602528e-01;  1.075120483398e+03; -7.616366306594e+01
  1.404139548540e-01;  1.077866210938e+03; -7.616357707134e+01
  1.404953747988e-01;  1.080512329102e+03; -7.616349565140e+01
  1.405782997608e-01;  1.083118041992e+03; -7.616341272644e+01
  1.406604945660e-01;  1.085847778320e+03; -7.616333053163e+01
  1.407494544983e-01;  1.088617309570e+03; -7.616324157170e+01
  1.408323347569e-01;  1.091322509766e+03; -7.616315869144e+01
  1.409121006727e-01;  1.094013793945e+03; -7.616307892552e+01
  1.409961730242e-01;  1.096721069336e+03; -7.616299485317e+01
  1.410813480616e-01;  1.099395141602e+03; -7.616290967814e+01
  1.411635726690e-01;  1.102037475586e+03; -7.616282745353e+01
  1.412452012300e-01;  1.104634399414e+03; -7.616274582497e+01
  1.413279622793e-01;  1.107250244141e+03; -7.616266306392e+01
  1.414106190205e-01;  1.110004882813e+03; -7.616258040718e+01
  1.414939314127e-01;  1.112711914063e+03; -7.616249709478e+01
  1.415760070086e-01;  1.115396118164e+03; -7.616241501919e+01
  1.416580677032e-01;  1.118122314453e+03; -7.616233295849e+01
  1.417392492294e-01;  1.120834106445e+03; -7.616225177697e+01
  1.418219357729e-01;  1.123533325195e+03; -7.616216909042e+01
  1.419072151184e-01;  1.126281127930e+03; -7.616208381108e+01
  1.419938653708e-01;  1.129024658203e+03; -7.616199716083e+01
  1.420790106058e-01;  1.131819946289e+03; -7.616191201559e+01
  1.421642750502e-01;  1.134657348633e+03; -7.616182675115e+01
  1.422472745180e-01;  1.137434814453e+03; -7.616174375168e+01
  1.423297226429e-01;  1.140177001953e+03; -7.616166130355e+01
  1.424115747213e-01;  1.142871459961e+03; -7.616157945148e+01
  1.424943506718e-01;  1.145541748047e+03; -7.616149667553e+01
  1.425764858723e-01;  1.148274414063e+03; -7.616141454032e+01
  1.426585465670e-01;  1.151040771484e+03; -7.616133247963e+01
  1.427414864302e-01;  1.153854492188e+03; -7.616124953977e+01
  1.428229361773e-01;  1.156598754883e+03; -7.616116809002e+01
  1.429077982903e-01;  1.159373291016e+03; -7.616108322791e+01
  1.429944187403e-01;  1.162072021484e+03; -7.616099660746e+01
  1.430825144053e-01;  1.164822998047e+03; -7.616090851179e+01
  1.431669145823e-01;  1.167576171875e+03; -7.616082411161e+01
  1.432491391897e-01;  1.170354125977e+03; -7.616074188701e+01
  1.433294266462e-01;  1.173146972656e+03; -7.616066159955e+01
  1.434119492769e-01;  1.175908691406e+03; -7.616057907692e+01
  1.434957236052e-01;  1.178668457031e+03; -7.616049530259e+01
  1.435792595148e-01;  1.181347045898e+03; -7.616041176668e+01
  1.436645537615e-01;  1.184090454102e+03; -7.616032647244e+01
  1.437469720840e-01;  1.186817749023e+03; -7.616024405411e+01
  1.438292264938e-01;  1.189630737305e+03; -7.616016179970e+01
  1.439146548510e-01;  1.192395507813e+03; -7.616007637135e+01
  1.439962238073e-01;  1.195145996094e+03; -7.615999480239e+01
  1.440771520138e-01;  1.197885131836e+03; -7.615991387418e+01
  1.441628485918e-01;  1.200665771484e+03; -7.615982817761e+01
  1.442435085773e-01;  1.203445556641e+03; -7.615974751762e+01
  1.443278640509e-01;  1.206173217773e+03; -7.615966316215e+01
  1.444088667631e-01;  1.208973266602e+03; -7.615958215943e+01
  1.444922089577e-01;  1.211775268555e+03; -7.615949881724e+01
  1.445764750242e-01;  1.214605712891e+03; -7.615941455117e+01
  1.446585208178e-01;  1.217337890625e+03; -7.615933250538e+01
  1.447439938784e-01;  1.220078369141e+03; -7.615924703232e+01
  1.448286473751e-01;  1.222838134766e+03; -7.615916237882e+01
  1.449138224125e-01;  1.225619995117e+03; -7.615907720378e+01
  1.449962258339e-01;  1.228364013672e+03; -7.615899480036e+01
  1.450796127319e-01;  1.231185180664e+03; -7.615891141347e+01
  1.451639235020e-01;  1.234006713867e+03; -7.615882710270e+01
  1.452452242374e-01;  1.236801879883e+03; -7.615874580196e+01
